ID,Question,RagInfo,score
TEST_051,"금융권 정보보호 상시평가제의 수행 체계에서 금융보안원의 역할로 옳은 것은?
1 금융기관의 정보보호 내부감사 직접 수행
2 금융위원회의 정보보호 정책 수립
3 상시평가 업무의 위탁 수행
4 금융감독원의 검사 결과 활용
5 금융회사의 정보보호 투자 결정","구체적으로 정의 1 정보보호 및 개인정보보호 관련 책임자와 담당자의 활동을 평가할 수 있는 체계를 수립하여야 한다. 관 조직 내 핵심성과지표(KPI), MBO(Management By Objectives), 인사평가 등 정보보호 및 개인정보보호 리 체 활동을 평가할 수 있는 방안을 마련하여 주기적으로 평가 계 수 립 정보보호 및 개인정보보호 관련 조직 및 조직의 구성원 간 상호 의사소통할 수 있는 체계 및 절차를 및 수립 이행하여야 한다. 운 영 정보보호 및 개인정보보호 관련 의사소통 관리 계획 수립 및 이행 정보보호 및 개인정보보호 관련 의사소통 관리계획(예시) 의사소통 관리 계획 개요 : 목적 및 범위 의사소통 체계 : 전사 협의체, 실무 협의체, 위원회 등 보고 및 협의체 운영방안, 참여 대상, 참여대상별 역할 및 책임, 주기 등 의사소통 방법 : 보고 및 회의(월간보고, 주간보고 등), 공지, 이메일, 메신저, 정보보호포털 등 의사소통 양식 : 유형별 보고서 양식, 회의록 양식 등 2 보 호 대 증거자료 책 요 구 예시 사 항 정보보호 및 개인정보보호 조직도 정보보호 및 개인정보보호 조직 직무기술서 정보보호 및 개인정보보호 업무 분장표 정보보호 및 개인정보보호 정책 지침, 내부 관리계획 정보보호 및 개인정보보호 의사소통 관리계획 의사소통 수행 이력(월간보고, 주간보고, 내부공지 등) 의사소통 채널(정보보호포털, 게시판 등) 3 개 결함사례 인 정 보 처 사례 1 : 내부 지침 및 직무기술서에 정보보호 최고책임자, 개인정보 보호책임자 및 관련 담당자의 역할과 리 책임을 정의하고 있으나, 실제 운영현황과 일치하지 않는 경우 단 계 사례 2 : 정보보호 최고책임자 및 관련 담당자의 활동을 주기적으로 평가할 수 있는 목표, 기준, 지표 등의 별 체계가 마련되어 있지 않은 경우 요 구 사례 3 : 내부 지침에는 부서별 정보보호 담당자는 정보보호와 관련된 KPI를 설정하여 인사평가 시 반영하도록 사 항 되어 있으나, 부서별 정보보호 담당자의 KPI에 정보보호와 관련된 사항이 전혀 반영되어 있지 않은 경우 사례 4 : 정보보호 최고책임자 및 개인정보 보호책임자가 지정되어 있으나, 관련 법령에서 요구하는 역할 및 책임이 내부 지침이나 직무기술서 등에 구체적으로 명시되어 있지 않은 경우 53 제2장 정보보호 및 개인정보보호 관리체계(ISMS-P) 인증기준 설명",0.12626805901527405
TEST_052,"정부가 정보통신서비스 제공자단체의 자율규제를 지원할 수 있는 활동은 무엇인가?
1 정보통신서비스 제공자단체의 자율규제를 무시
2 정보통신서비스 제공자단체의 모든 활동에 대한 직접 개입
3 정보통신서비스 제공자단체의 자율규제를 위한 활동 지원
4 정보통신서비스 제공자단체의 자율규제와 무관한 보안감사만 실시
5 정보통신서비스 제공자단체의 자율규제를 제한",정보통신망 이용촉진 및 정보보호 등에 관한 법률 제44조의4(자율규제) ① 정보통신서비스 제공자단체는 이용자를 보호하고 안전하며 신뢰할 수 있는 정보통신서비스를 제공하기 위하여 정보통신서비스 제공자 행동강령을 정하여 시행할 수 있다.  ② 정보통신서비스 제공자단체는 다음 각 호의 어느 하나에 해당하는 정보가 정보통신망에 유통되지 아니하도록 모니터링 등 자율규제 가이드라인을 정하여 시행할 수 있다. 1. 청소년유해정보 2. 제44조의7에 따른 불법정보 ③ 정부는 제2항 각 호의 어느 하나에 해당하는 정보의 효과적인 유통 방지를 위하여 필요한 경우 정보통신서비스 제공자단체에 자율규제 가이드라인의 개선ㆍ보완을 권고할 수 있다. ④ 정부는 제1항 및 제2항에 따른 정보통신서비스 제공자단체의 자율규제를 위한 활동을 지원할 수 있다.,0.9674936532974243
TEST_053,"전자금융보안의 중요성이 부각되는 이유로 가장 적절한 것은?
1 IT 의존도의 감소로 인한 보안 필요성 감소
2 금융 분야의 자산과 국가 경제와의 직접적 연관성
3 금융산업의 규제 완화로 인한 보안 필요성 감소
4 금융거래의 비대면화로 인한 보안 위협 감소","전자금융거래법 제21조(안전성의 확보의무) ①금융회사등은 전자금융거래가 안전하게 처리될 수 있도록 선량한 관리자로서의 주의를 다하여야 한다.  ②금융회사등은 전자금융거래의 안전성과 신뢰성을 확보할 수 있도록 전자적 전송이나 처리를 위한 인력, 시설, 전 자적 장치, 소요경비 등의 정보기술부문, 전자금융업무 및 「전자서명법」에 의한 인증서의 사용 등 인증방법에 관하 여 금융위원회가 정하는 기준을 준수하여야 한다. ③ 금융위원회는 제2항의 기준을 정할 때 특정 기술 또는 서비스의 사용을 강제하여서는 아니 되며, 보안기술과 인 증기술의 공정한 경쟁이 촉진되도록 노력하여야 한다. ④ 대통령령으로 정하는 금융회사 및 전자금융업자는 안전한 전자금융거래를 위하여 대통령령으로 정하는 바에 따 라 정보기술부문에 대한 계획을 매년 수립하여 대표자의 확인ㆍ서명을 받아 금융위원회에 제출하여야 한다.",0.06651419401168823
TEST_054,"다음 중 분산 서비스 거부(DDoS) 공격에 대한 대응 방법으로 가장 적절한 것은?
1 웹 애플리케이션 방화벽을 통해 SQL 인젝션 공격을 차단한다.
2 데이터베이스의 암호화 수준을 높인다.
3 운영체제의 보안 패치를 최신으로 유지한다.
4 네트워크 트래픽을 모니터링하여 이상 징후를 탐지한다.
5 사용자 비밀번호를 주기적으로 변경한다.",What is a best practice to defend against distributed denial-of-service (DDoS) attacks? Implement network redundancy and bandwidth management.,0.9619486927986145
TEST_055,"통신과금서비스제공자가 통신과금서비스에 대한 이용자의 권익을 보호하기 위해 설치·운영할 수 있는 기관 또는 단체의 역할로 적절한 것은?
1 통신과금서비스의 기술 개발 지원
2 통신과금서비스의 요금 인상 결정
3 통신과금서비스의 광고 및 홍보
4 통신과금서비스 이용자의 분쟁 조정 및 해결","정보통신망 이용촉진 및 정보보호 등에 관한 법률 제59조(분쟁 조정 및 해결 등) ① 통신과금서비스제공자는 통신과금서비스에 대한 이용자의 권익을 보호하기 위하여 자율적인 분쟁 조정 및 해결 등을 시행하는 기관 또는 단체를 설치ㆍ운영할 수 있다.  ② 제1항에 따른 분쟁 조정 및 해결 등을 시행하는 기관 또는 단체는 분쟁 조정 및 해결 등을 위하여 필요하다고 인 정하는 경우 통신과금서비스이용자의 동의를 받아 구매자정보 제공 요청을 대행할 수 있다. 이 경우 구매자정보 제 공 요청 등에 대하여는 제58조의2를 준용한다. ③ 통신과금서비스제공자는 대통령령으로 정하는 바에 따라 통신과금서비스와 관련한 통신과금서비스이용자의 이 의신청 및 권리구제를 위한 절차를 마련하여야 하고, 통신과금서비스 계약을 체결하는 경우 이를 이용약관에 명시 하여야 한다.   ]",0.9973959922790527
TEST_056,"금융회사 전산시스템의 특징으로 옳지 않은 것은?
1 전산시스템은 유형의 제품을 생산하여 판매한다.
2 전산시스템 투자운영비용이 전체 비용에서 차지하는 비중이 높다.
3 전산시스템의 오류는 직접적인 금전손실로 연계된다.
4 전산시스템은 고객과의 거래 시 발생되는 무형의 금융상품 서비스를 제공한다.","전자금융감독규정 제11조(전산실 등에 관한 사항) 금융회사 또는 전자금융업자는 전산실에 관하여 다음 각 호의 사항을 준수하여야 한다. 1. 화재ㆍ수해 등의 재해 및 외부 위해(危害) 방지대책을 수립ㆍ운용할 것 2. 상시 출입문은 한 곳으로 정하며 상시 출입은 업무와 직접 관련이 있는 사전 등록자에 한하여 허용하고, 그 밖 의 출입자에 대하여는 책임자의 승인을 받아 출입하도록 하며 출입자 관리기록부를 기록ㆍ보관할 것 3. 상시 출입이 허용된 자 이외의 출입자의 출입사항에 대하여는 전산실의 규모 및 설치장소 등을 감안하여 무인 감시카메라 또는 출입자동기록시스템 설치 등 적절한 조치를 취하여 사후 확인이 가능하도록 할 것 4. 출입문은 이중 안전장치로 보호하며 외벽이 유리인 경우 유리창문을 통하여 접근할 수 없도록 조치할 것 5. 천정ㆍ바닥ㆍ벽의 침수로 인한 정보처리시스템의 장애가 발생하지 않도록 외벽과 전산장비와의 거리를 충분 히 유지하고 이중바닥설치 등 방안을 강구할 것 6. 적정수준의 온도ㆍ습도를 유지하기 위하여 온도ㆍ습도 자료 자동기록장치 및 경보장치 설치 등 적절한 조치 를 취할 것 7. 케이블이 안전하게 유지되도록 전용 통로관 설치 등 적절한 보호조치를 강구할 것 8. 정전에 대비하여 조명설비 및 휴대용손전등을 비치할 것 9. 집적정보통신시설(Internet Data Center : IDC) 등과 같이 다수의 기관이 공동으로 이용하는 장소에 정보처리 시스템을 설치하는 경우에는 미승인자가 접근하지 못하도록 적절한 접근통제 대책을 마련할 것 10. 다음 각 목의 중요 시설 및 지역을 보호구역으로 설정 관리할 것 가. 전산센터 및 재해복구센터 나. 전산자료 보관실 다. 정보보호시스템 설치장소 라. 그 밖에 보안관리가 필요하다고 인정되는 정보처리시스템 설치장소 법제처 6 국가법령정보센터 전자금융감독규정 11. 국내에 본점을 둔 금융회사의 전산실 및 재해복구센터는 국내에 설치할 것 12. 무선통신망을 설치하지 아니할 것 제4절 정보기술부문",0.22304202616214752
TEST_057,"다음 중 개인신용정보의 보유기간에 대한 예외 사항으로 옳지 않은 것은?
1 시장업무규정에서 정하는 기간 중 짧은 기간 이내
2 개인신용정보는 정보주체의 동의가 있으면 무기한으로 보유할 수 있다.
3 영 제15조제4항제3호 및 제6호의 신용정보는 등록사유 발생일부터 5년 이내
4 영 제15조제4항제2호의 신용정보는 해제사유 발생일부터 5년 이내
5 모든 개인신용정보는 금융거래 종료 후 7년 이내에 삭제해야 한다.","신용정보의 이용 및 보호에 관한 법률 제20조의2(개인신용정보의 보유기간 등) ① 신용정보제공ㆍ이용자는 금융거래 등 상거래관계(고용관계는 제외한다. 이 하 같다)가 종료된 날부터 금융위원회가 정하여 고시하는 기한까지 해당 신용정보주체의 개인신용정보가 안전하게 보호될 수 있도록 접근권한을 강화하는 등 대통령령으로 정하는 바에 따라 관리하여야 한다. ② 「개인정보 보호법」 제21조제1항에도 불구하고 신용정보제공ㆍ이용자는 금융거래 등 상거래관계가 종료된 날부 터 최장 5년 이내(해당 기간 이전에 정보 수집ㆍ제공 등의 목적이 달성된 경우에는 그 목적이 달성된 날부터 3개월 이내)에 해당 신용정보주체의 개인신용정보를 관리대상에서 삭제하여야 한다. 다만, 다음 각 호의 경우에는 그러하 지 아니하다. 법제처 14 국가법령정보센터 신용정보의 이용 및 보호에 관한 법률 1. 이 법 또는 다른 법률에 따른 의무를 이행하기 위하여 불가피한 경우 2. 개인의 급박한 생명ㆍ신체ㆍ재산의 이익을 위하여 필요하다고 인정되는 경우 2의2. 가명정보를 이용하는 경우로서 그 이용 목적, 가명처리의 기술적 특성, 정보의 속성 등을 고려하여 대통령령 으로 정하는 기간 동안 보존하는 경우 3. 그 밖에 다음 각 목의 어느 하나에 해당하는 경우로서 대통령령으로 정하는 경우 가. 예금ㆍ보험금의 지급을 위한 경우 나. 보험사기자의 재가입 방지를 위한 경우 다. 개인신용정보를 처리하는 기술의 특성 등으로 개인신용정보를 보존할 필요가 있는 경우 라. 가목부터 다목까지와 유사한 경우로서 개인신용정보를 보존할 필요가 있는 경우 ③ 신용정보제공ㆍ이용자가 제2항 단서에 따라 개인신용정보를 삭제하지 아니하고 보존하는 경우에는 현재 거래 중인 신용정보주체의 개인신용정보와 분리하는 등 대통령령으로 정하는 바에 따라 관리하여야 한다. ④ 신용정보제공ㆍ이용자가 제3항에 따라 분리하여 보존하는 개인신용정보를 활용하는 경우에는 신용정보주체에 게 통지하여야 한다. ⑤ 제1항 및 제2항에 따른 개인신용정보의 종류, 관리기간, 삭제의 방법ㆍ절차 및 금융거래 등 상거래관계가 종료된 날의 기준 등은 대통령령으로 정한다.",0.9390454888343811
TEST_058,"정보통신망법 제42조에 따르면, 청소년유해매체물을 제공하는 정보제공자가 따라야 할 표시방법으로 옳은 것은?
1 청소년유해매체물임을 영상으로만 표시한다.
2 청소년유해매체물임을 문자로만 표시한다.
3 청소년유해매체물임을 음성, 문자 또는 영상으로 표시한다.
4 청소년유해매체물임을 음성으로만 표시한다.
5 청소년유해매체물임을 암호화된 데이터로만 표시한다.",정보통신망 이용촉진 및 정보보호 등에 관한 법률 제42조(청소년유해매체물의 표시) 전기통신사업자의 전기통신역무를 이용하여 일반에게 공개를 목적으로 정보를 제공 하는 자(이하 “정보제공자”라 한다) 중 「청소년 보호법」 제2조제2호마목에 따른 매체물로서 같은 법 제2조제3호에 따른 청소년유해매체물을 제공하려는 자는 대통령령으로 정하는 표시방법에 따라 그 정보가 청소년유해매체물임을 표시하여야 한다.,0.9991876482963562
TEST_059,"전자금융거래법 제14조에 의하면, 대량으로 처리하는 거래의 경우 거래지시 철회 시기를 어떻게 정할 수 있는가?
1 이용자가 임의로 결정한다.
2 미리 정한 약정에 따라 정할 수 있다.
3 거래가 완료된 후에 정할 수 있다.
4 금융당국의 별도 지침에 따라 정할 수 있다.
5 금융회사가 임의로 결정한다.",전자금융거래법 제14조(거래지시의 철회) ①이용자는 제13조제1항 각 호의 규정에 따라 지급의 효력이 발생하기 전까지 거래지시를 철 회할 수 있다.  ②제1항의 규정에 불구하고 금융회사 또는 전자금융업자와 이용자는 대량으로 처리하는 거래 또는 예약에 따른 거 래 등의 경우에는 미리 정한 약정에 따라 거래지시의 철회시기를 달리 정할 수 있다. ③금융회사 또는 전자금융업자는 제1항의 규정에 따른 거래지시의 철회방법 및 절차와 제2항의 규정에 따른 약정 에 관한 사항을 약관에 기재하여야 한다.,0.9996441602706909
TEST_060,"개인정보처리자가 개인정보 유출 사실을 알게 되었을 때, 개인정보보호법 제39조에 따라 신고해야 하는 시간은?
1 48시간 이내
2 24시간 이내
3 96시간 이내
4 72시간 이내","구분 내용 1 1. 유출등이 된 개인정보의 항목 관 2. 유출등이 된 시점 및 경위 리 체 3. 유출등으로 인해 발생할 수 있는 피해를 최소화하기 위하여 정보주체가 할 수 있는 계 방법 등에 관한 정보 수 통지 사항 립 4. 개인정보처리자의 대응조치 및 피해 구제절차 및 5. 정보주체에게 피해가 발생한 경우 신고 등을 접수할 수 있는 담당부서 및 연락처 운 영 통지 사항 중 1호, 2호 사항에 관한 구체적인 내용을 확인하지 못한 경우에는 개인정보가 유출된 사실, 그때까지 확인된 내용 및 같은 항 제3호부터 제5호까지의 사항을 서면등의 방법으로 우선 통지해야 하며, 추가로 확인되는 내용에 대해서는 확인되는 즉시 통지 통지 방법 서면등의 방법(서면, 전자우편, 팩스, 전화, 문자전송 등) 유출등을 알게 된 때로부터 72시간 이내 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 해당 사유가 해소된 후 지체 없이 정보주체에게 알릴 수 있음 통지 시기 1. 유출등이 된 개인정보의 확산 및 추가 유출등을 방지하기 위하여 접속경로의 차단, 2 취약점 점검 보완, 유출등이 된 개인정보의 회수 삭제 등 긴급한 조치가 필요한 경우 보 2. 천재지변이나 그 밖에 부득이한 사유로 인하여 72시간 이내에 통지하기 곤란한 경우 호 대 정보주체의 연락처를 알 수 없는 경우 등 정당한 사유가 있는 경우에는 인터넷 책 홈페이지에 30일 이상 위의 5가지 통지 사항을 게시하는 것으로 통지 갈음 가능 요 통지 예외 구 다만, 인터넷 홈페이지를 운영하지 아니하는 개인정보처리자의 경우에는 사업장등의 사 항 보기 쉬운 장소에 위의 5가지 통지 사항을 30일 이상 게시 개인정보의 유출등에 따른 관계기관 신고 요건 구분 내용 1. 유출등이 된 개인정보의 항목 2. 유출등이 된 시점 및 경위 3. 유출등으로 인해 발생할 수 있는 피해를 최소화하기 위하여 정보주체가 할 수 있는 방법 등에 관한 정보 3 4. 개인정보처리자의 대응조치 및 피해 구제절차 신고 사항 5. 정보주체에게 피해가 발생한 경우 신고 등을 접수할 수 있는 담당부서 및 연락처 개 인 신고 사항 중 1호, 2호 사항에 관한 구체적인 내용을 확인하지 못한 경우에는 개인정보가 정 보 유출등이 된 사실, 그때까지 확인된 내용 및 같은 항 제3호부터 제5호까지의 사항을 처 서면등의 방법으로 우선 신고해야 하며, 추가로 확인되는 내용에 대해서는 확인되는 리 즉시 신고 단 계 신고 기관 개인정보 보호위원회 또는 한국인터넷진흥원 별 요 서면등의 방법(서면, 전자우편, 팩스, 전화, 문자전송 등) 구 신고 방법 사 개인정보 포털(www.privacy.go.kr)을 통해 신고 가능 항 유출등을 알게 된 때로부터 72시간 이내 신고 시기 다만, 천재지변이나 그 밖에 부득이한 사유로 인하여 72시간 이내에 신고하기 곤란한 경우에는 해당 사유가 해소된 후 지체 없이 신고 179 제2장 정보보호 및 개인정보보호 관리체계(ISMS-P) 인증기준 설명",0.9719122648239136
TEST_061,"자율보안체계로의 전환을 위해 금융회사가 강화해야 할 핵심 요소는?
1 외부 감사 의존도
2 고객 서비스 품질
3 마케팅 전략
4 자체 보안역량","allocation. This includes tracking security tool utilization rates, analyst productivity improvements, and preventive control effectiveness.\n\nOrganizations should establish regular review cycles where purple team findings inform strategic security investments. Metrics should demonstrate clear correlation between defensive improvements and risk reduction, enabling data-driven decisions about technology purchases, personnel investments, and process enhancements.\n\nCritical success factors include executive sponsorship, cross-functional collaboration between red and blue teams, and integration with existing governance frameworks. Companies must ensure metrics align with regulatory requirements and industry standards while maintaining flexibility to adapt to evolving threat landscapes and business objectives.",0.10491801053285599
TEST_062,"전자금융거래법 제35조에 따른 겸업제한의 목적은 무엇인가?
1 전자금융업자의 시장 점유율 확대
2 전자금융업자의 수익성 증대
3 전자금융업자의 기술 혁신 촉진
4 전자금융업자의 경영 안정성 확보",전자금융거래법 제35조(겸업제한) ①제28조제1항의 규정에 따라 허가를 받은 전자금융업자는 다음 각 호의 업무가 아닌 업무는 이를 겸영하지 못한다. 1. 제28조제2항 각 호의 업무(등록한 경우에 한한다) 2. 제28조제1항의 규정에 따라 허가를 받은 업무 및 제1호의 업무를 행하기 위하여 필요한 업무로서 대통령령이 정 하는 업무 ②제1항의 규정에 불구하고 제28조제1항의 규정에 따라 허가를 받은 전자금융업자는 전자화폐 미상환잔액 전부에 대하여 대통령령이 정하는 금융회사로부터 지급보증을 받거나 상환보증보험에 가입한 경우에는 제1항 각 호의 규 정에서 정한 업무 아닌 업무를 행할 수 있다.,0.9897087216377258
TEST_063,"개인사업자신용평가회사의 내부통제기준에 포함되어야 할 사항으로 옳은 것은?
1 불공정행위의 허용
2 평가조직과 영업조직의 통합
3 내부감사 기능의 생략
4 개인사업자의 특성에 맞지 않는 평가기준
5 이해상충 방지","신용정보의 이용 및 보호에 관한 법률 제22조의5(개인사업자신용평가회사의 행위규칙) ① 개인사업자신용평가회사가 개인사업자의 신용상태를 평가할 경우 에는 다음 각 호의 사항을 따라야 한다. 1. 해당 개인사업자에게 평가에 불이익이 발생할 수 있는 정보 외에 평가에 혜택을 줄 수 있는 정보도 함께 고려할 것 2. 개인사업자신용평가회사와 금융거래 등 상거래 관계가 있는 자와 그 외의 자를 합리적 이유 없이 차별하지 아니 할 것 ② 개인사업자신용평가회사는 다음 각 호의 어느 하나에 해당하는 행위를 하여서는 아니 된다. 1. 개인사업자의 신용상태를 평가하는 과정에서 개인사업자신용평가회사 또는 그 계열회사의 상품이나 서비스를 구매하거나 이용하도록 강요하는 행위 2. 그 밖에 신용정보주체 보호 또는 건전한 신용질서를 저해할 우려가 있는 행위로서 대통령령으로 정하는 행위 ③ 개인사업자신용평가회사는 그 임직원이 직무를 수행할 때 지켜야 할 적절한 기준 및 절차로서 다음 각 호의 사 항을 포함하는 내부통제기준을 정하여야 한다. 다만, 개인신용평가회사가 제11조제2항에 따라 개인사업자신용평가 업을 하는 경우로서 자동화평가의 방법으로 개인사업자의 신용상태를 평가하는 경우에는 제1호를 포함하지 아니할 수 있다. 1. 평가조직과 영업조직의 분리에 관한 사항 2. 이해상충 방지에 관한 사항 3. 불공정행위의 금지에 관한 사항 4. 개인사업자의 특성에 적합한 신용상태의 평가기준에 관한 사항 5. 그 밖에 내부통제기준에 관하여 필요한 사항으로서 대통령령으로 정하는 사항  법제처 16 국가법령정보센터 신용정보의 이용 및 보호에 관한 법률",0.9948510527610779
TEST_064,"정보집합물의 결합 후, 데이터전문기관이 결합의뢰기관에 결합된 정보집합물을 전달하기 전 수행해야 할 조치로 옳은 것은?
1 결합키를 삭제하거나 대체한다.
2 결합된 정보집합물에 포함된 민감정보를 별도로 분리하여 저장한다.
3 결합된 정보집합물에 새로운 결합키를 추가한다.
4 결합된 정보집합물을 암호화하지 않고 전달한다.
5 결합된 정보집합물을 그대로 전달한다.",신용정보의 이용 및 보호에 관한 법률 제17조의2(정보집합물의 결합 등) ① 신용정보회사등(대통령령으로 정하는 자는 제외한다. 이하 이 조 및 제40조의2에 서 같다)은 자기가 보유한 정보집합물을 제3자가 보유한 정보집합물과 결합하려는 경우에는 제26조의4에 따라 지정 된 데이터전문기관을 통하여 결합하여야 한다. ② 제26조의4에 따라 지정된 데이터전문기관이 제1항에 따라 결합된 정보집합물을 해당 신용정보회사등 또는 그 제3자에게 전달하는 경우에는 가명처리 또는 익명처리가 된 상태로 전달하여야 한다. ③ 제1항 및 제2항에서 규정한 사항 외에 정보집합물의 결합ㆍ제공ㆍ보관의 절차 및 방법에 대해서는 대통령령으 로 정한다.  제4장 신용정보의 유통 및 관리,0.666626513004303
TEST_065,"전자금융데이터 보안에서 암호화 방식에 대한 설명으로 옳은 것은?
1 정형 데이터는 Plug-in, API, Hybrid 등의 암호화 방식을 적용할 수 있다.
2 비정형 데이터는 TDE 암호화 방식을 적용할 수 있다.
3 비정형 데이터는 다양한 암호화 방식을 적용할 수 있다.
4 정형 데이터는 파일 암호화만 가능하다.
5 정형 데이터에는 파일 암호화 방식만 적용하며, API 방식은 사용할 수 없다.","암호화 알고리즘 : 법적 요구사항 등을 고려하여 안전한 암호화 알고리즘 및 보안강도 선택 안전한 암호 알고리즘(예시)( 개인정보의 암호화 조치 안내서 참고) 구분 알고리즘 명칭 SEED, ARIA-128/192/256, AES-128/192/256, 대칭키 암호 알고리즘 HIGHT, LEA 등 공개키 암호 알고리즘 RSAES-OAEP 등 일방향 암호 알고리즘 SHA-256/384/512 등 암호정책에 따라 개인정보 및 주요정보의 저장, 전송, 전달 시 암호화를 수행하여야 한다. 암호화 위치, 시스템 특성 등을 고려하여 암호화 방식 선정 및 적용 암호화 방식(예시) 구분 암호화 방식 1. 웹서버에 SSL(Secure Socket Layer) 인증서를 설치하여 전송하는 정보를 암호화 송수신 정보통신망을 통한 2. 웹서버에 암호화 응용프로그램을 설치하여 전송하는 정보를 송 수신 시 암호화하여 송수신 3. 그 밖에 암호화 기술 활용 : VPN, PGP 등 1. 응용프로그램 자체 암호화(API 방식) 2. 데이터베이스 서버 암호화(Plug-in 방식) 3. DBMS 자체 암호화(TDE 방식) 개인정보처리시스템 등 저장 시 4. DBMS 암호화 기능 호출 5. 운영체제 암호화(파일암호화 등) 6. 그 밖의 암호화 기술 활용 1. 문서도구 자체 암호화(오피스 등에서 제공하는 암호 설정 기능 활용) 업무용 컴퓨터 및 2. 암호 유틸리티를 이용한 암호화 모바일 기기 저장 시 3. DRM(Digital Right Management) 기술 적용 등 1. 암호화 기능을 제공하는 보안 저장매체 이용(보안USB 등) 보조저장매체 저장 시 2. 해당 정보를 암호화한 후 보조저장매체에 저장 등 증거자료 예시 암호통제 정책(대상, 방식, 알고리즘 등) 암호화 적용현황(저장 및 전송 시) 위험도 분석 결과(내부망에서 주민등록번호 이외의 고유식별정보 암호화 미적용 시) 암호화 솔루션 관리 화면 118 정보보호 및 개인정보보호 관리체계 인증제도 안내서",0.5025277137756348
TEST_066,"다음 중 IoT 융합서비스에 대한 설명으로 가장 적절한 것은?
1 IoT 융합서비스는 다양한 산업 분야에 적용될 수 있다.
2 IoT 기술은 스마트시티와 같은 공공 서비스에 적용되지 않는다.
3 IoT 융합서비스는 전통적 IT기기와 무관하다.
4 IoT 기기는 보안 설정이 필요하지 않다.","Why might traditional intelligence requirements miss IoT-specific threats, and how would you address this gap? Traditional intelligence requirements often fail to adequately address IoT-specific threats due to several fundamental limitations in scope, methodology, and technical understanding. Conventional threat intelligence frameworks prioritize enterprise IT environments, focusing on network security, endpoint protection, and application vulnerabilities within well-defined organizational perimeters. This approach overlooks the unique characteristics of IoT ecosystems, which encompass diverse device types, communication protocols, and operational contexts.\n\nThe NIST Cybersecurity Framework's traditional implementation emphasizes Identify, Protect, Detect, Respond, and Recover functions primarily through network-centric lenses. However, IoT environments require intelligence gathering that extends beyond conventional network monitoring to include physical security assessments, supply chain analysis, and protocol-specific threat vectors. The MITRE ATT&CK framework, while comprehensive for enterprise scenarios, lacks sufficient coverage of IoT-specific tactics like firmware exploitation (T1542), device hijacking for botnet recruitment, and protocol manipulation attacks.\n\nKey gaps include inadequate understanding of IoT device lifecycle security, insufficient intelligence on embedded system vulnerabilities, and limited awareness of cross-protocol attack vectors. Traditional requirements often assume standardized operating systems and network protocols, neglecting proprietary communication methods prevalent in IoT ecosystems.\n\nAddressing these gaps requires implementing specialized intelligence collection methodologies tailored to IoT environments. This involves establishing threat intelligence feeds specifically focused on IoT vulnerabilities, developing asset inventory capabilities that account for diverse device types, and creating monitoring frameworks that",0.1827642172574997
TEST_067,"개인정보보호법 제38조에 의하면, 개인정보처리자가 정보주체의 열람등요구에 대해 거절할 경우, 정보주체가 취할 수 있는 조치는 무엇인가?
1 이의 제기
2 다른 개인정보처리자에게 요청
3 법적 소송
4 개인정보처리자 변경","개인정보 보호법 제38조(권리행사의 방법 및 절차) ① 정보주체는 제35조에 따른 열람, 제35조의2에 따른 전송, 제36조에 따른 정정ㆍ삭 제, 제37조에 따른 처리정지 및 동의 철회, 제37조의2에 따른 거부ㆍ설명 등의 요구(이하 “열람등요구”라 한다)를 문 서 등 대통령령으로 정하는 방법ㆍ절차에 따라 대리인에게 하게 할 수 있다.  ② 만 14세 미만 아동의 법정대리인은 개인정보처리자에게 그 아동의 개인정보 열람등요구를 할 수 있다. ③ 개인정보처리자는 열람등요구를 하는 자에게 대통령령으로 정하는 바에 따라 수수료와 우송료(사본의 우송을 청구하는 경우에 한한다)를 청구할 수 있다. 다만, 제35조의2제2항에 따른 전송 요구의 경우에는 전송을 위해 추가 로 필요한 설비 등을 함께 고려하여 수수료를 산정할 수 있다. ④ 개인정보처리자는 정보주체가 열람등요구를 할 수 있는 구체적인 방법과 절차를 마련하고, 이를 정보주체가 알 수 있도록 공개하여야 한다. 이 경우 열람등요구의 방법과 절차는 해당 개인정보의 수집 방법과 절차보다 어렵지 아 니하도록 하여야 한다. ⑤ 개인정보처리자는 정보주체가 열람등요구에 대한 거절 등 조치에 대하여 불복이 있는 경우 이의를 제기할 수 있 도록 필요한 절차를 마련하고 안내하여야 한다.",0.999554455280304
